"","parameter","word","ipa","description","alternative","source_raw","source_bibtex","comment"
"39","mZS","pant",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"40","mZS","apsʸi",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"41","mZS","kaŋk",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"42","mZD","eŋk",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"43","mZD","esʸ",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"44","mZD","uwsʸi",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"45","mFZD","sasɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"46","mFZD","aŋkwpɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"47","mFZD","pant",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"48","mFZD","aŋkwaɣi",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"49","mFZD","esʸ",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"50","mFZD","eŋk",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"51","mFBD","sasɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"52","mFBD","aŋkwpɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"53","mFBD","pant",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"54","mFBD","aŋkwaɣi",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"55","mFBD","esʸ",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"56","mFBD","eŋk",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"57","mMBD","sasɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"58","mMBD","aŋkwpɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"59","mMBD","pant",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"60","mMBD","aŋkwaɣi",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"61","mMBD","esʸ",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"62","mMBD","eŋk",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"63","mMZD","sasɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"64","mMZD","aŋkwpɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"65","mMZD","pant",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"66","mMZD","aŋkwaɣi",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"67","mMZD","esʸ",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"68","mMZD","eŋk",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"69","mFBS","sasɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"70","mFBS","aŋkwpɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"71","mFBS","pant",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"72","mFBS","aŋkwaɣi",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"73","mFBS","esʸ",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"74","mFBS","eŋk",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"75","mFZS","sasɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"76","mFZS","aŋkwpɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"77","mFZS","pant",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"78","mFZS","aŋkwaɣi",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"79","mFZS","esʸ",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"80","mFZS","eŋk",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"81","mMBS","sasɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"82","mMBS","aŋkwpɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"83","mMBS","pant",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"84","mMBS","aŋkwaɣi",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"85","mMBS","esʸ",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"86","mMBS","eŋk",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"87","mMZS","sasɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"88","mMZS","aŋkwpɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"89","mMZS","pant",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"90","mMZS","aŋkwaɣi",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"91","mMZS","esʸ",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"92","mMZS","eŋk",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"93","mH","oyka",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"94","mH","xum",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"95","mW","ekwa",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"96","mSW","mʸenʸ",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"97","mSW","mʸenʸ",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"98","mDH","waps",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"99","mDH","waps",NA,NA,NA,"UR6","lyskova_mansi_2015",""
"100","meB","yaɣpɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"101","meZ","yaɣaɣi",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"102","mFeB","akʸi",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"103","mFeB","kaŋk",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"104","mFyB","akʸi",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"105","mFyB","kaŋk",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"106","mFeZ","akw",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"107","mFeZ","uwsʸi",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"108","mFyZ","akw",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"109","mFyZ","uwsʸi",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"110","mMeZ","akw",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"111","mMeZ","nɨy",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"112","mMyZ","akw",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"113","mMyZ","nɨy",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"114","mMeB","sasɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"115","mMyB","sasɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"116","meBS","pant",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"117","meBS","apsʸi",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"118","meBS","kaŋk",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"119","myBS","pant",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"120","myBS","apsʸi",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"121","myBS","kaŋk",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"122","meBD","eŋk",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"123","meBD","esʸ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"124","meBD","uwsʸi",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"125","myBD","eŋk",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"126","myBD","esʸ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"127","myBD","uwsʸi",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"128","meZS","pant",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"129","meZS","apsʸi",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"130","meZS","kaŋk",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"131","myZS","pant",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"132","myZS","apsʸi",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"133","myZS","kaŋk",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"134","meZD","eŋk",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"135","meZD","esʸ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"136","meZD","uwsʸi",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"137","myZD","eŋk",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"138","myZD","esʸ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"139","myZD","uwsʸi",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"140","mFeBS","sasɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"141","mFeBS","aŋkwpɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"142","mFeBS","pant",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"143","mFeBS","aŋkwaɣi",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"144","mFeBS","esʸ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"145","mFeBS","eŋk",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"146","mFyBS","sasɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"147","mFyBS","aŋkwpɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"148","mFyBS","pant",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"149","mFyBS","aŋkwaɣi",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"150","mFyBS","esʸ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"151","mFyBS","eŋk",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"152","mFeZS","sasɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"153","mFeZS","aŋkwpɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"154","mFeZS","pant",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"155","mFeZS","aŋkwaɣi",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"156","mFeZS","esʸ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"157","mFeZS","eŋk",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"158","mFyZS","sasɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"159","mFyZS","aŋkwpɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"160","mFyZS","pant",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"161","mFyZS","aŋkwaɣi",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"162","mFyZS","esʸ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"163","mFyZS","eŋk",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"164","mFeBD","sasɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"165","mFeBD","aŋkwpɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"166","mFeBD","pant",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"167","mFeBD","aŋkwaɣi",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"168","mFeBD","esʸ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"169","mFeBD","eŋk",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"170","mFyBD","sasɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"171","mFyBD","aŋkwpɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"172","mFyBD","pant",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"173","mFyBD","aŋkwaɣi",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"174","mFyBD","esʸ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"175","mFyBD","eŋk",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"176","mFeZD","sasɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"177","mFeZD","aŋkwpɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"178","mFeZD","pant",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"179","mFeZD","aŋkwaɣi",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"180","mFeZD","esʸ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"181","mFeZD","eŋk",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"182","mFyZD","sasɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"183","mFyZD","aŋkwpɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"184","mFyZD","pant",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"185","mFyZD","aŋkwaɣi",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"186","mFyZD","esʸ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"187","mFyZD","eŋk",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"188","mMeBS","sasɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"189","mMeBS","aŋkwpɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"190","mMeBS","pant",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"191","mMeBS","aŋkwaɣi",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"192","mMeBS","esʸ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"193","mMeBS","eŋk",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"194","mMyBS","sasɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"195","mMyBS","aŋkwpɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"196","mMyBS","pant",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"197","mMyBS","aŋkwaɣi",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"198","mMyBS","esʸ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"199","mMyBS","eŋk",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"200","mMeZS","sasɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"201","mMeZS","aŋkwpɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"202","mMeZS","pant",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"203","mMeZS","aŋkwaɣi",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"204","mMeZS","esʸ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"205","mMeZS","eŋk",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"206","mMyZS","sasɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"207","mMyZS","aŋkwpɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"208","mMyZS","pant",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"209","mMyZS","aŋkwaɣi",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"210","mMyZS","esʸ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"211","mMyZS","eŋk",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"212","mMeBD","sasɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"213","mMeBD","aŋkwpɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"214","mMeBD","pant",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"215","mMeBD","aŋkwaɣi",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"216","mMeBD","esʸ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"217","mMeBD","eŋk",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"218","mMyBD","sasɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"219","mMyBD","aŋkwpɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"220","mMyBD","pant",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"221","mMyBD","aŋkwaɣi",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"222","mMyBD","esʸ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"223","mMyBD","eŋk",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"224","mMeZD","sasɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"225","mMeZD","aŋkwpɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"226","mMeZD","pant",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"227","mMeZD","aŋkwaɣi",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"228","mMeZD","esʸ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"229","mMeZD","eŋk",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"230","mMyZD","sasɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"231","mMyZD","aŋkwpɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"232","mMyZD","pant",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"233","mMyZD","aŋkwaɣi",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"234","mMyZD","esʸ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"235","mMyZD","eŋk",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"236","mFBeS","sasɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"237","mFBeS","aŋkwpɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"238","mFBeS","pant",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"239","mFBeS","aŋkwaɣi",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"240","mFBeS","esʸ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"241","mFBeS","eŋk",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"242","mFByS","sasɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"243","mFByS","aŋkwpɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"244","mFByS","pant",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"245","mFByS","aŋkwaɣi",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"246","mFByS","esʸ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"247","mFByS","eŋk",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"248","mFZeS","sasɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"249","mFZeS","aŋkwpɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"250","mFZeS","pant",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"251","mFZeS","aŋkwaɣi",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"252","mFZeS","esʸ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"253","mFZeS","eŋk",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"254","mFZyS","sasɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"255","mFZyS","aŋkwpɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"256","mFZyS","pant",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"257","mFZyS","aŋkwaɣi",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"258","mFZyS","esʸ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"259","mFZyS","eŋk",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"260","mFBeD","sasɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"261","mFBeD","aŋkwpɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"262","mFBeD","pant",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"263","mFBeD","aŋkwaɣi",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"264","mFBeD","esʸ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"265","mFBeD","eŋk",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"266","mFByD","sasɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"267","mFByD","aŋkwpɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"268","mFByD","pant",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"269","mFByD","aŋkwaɣi",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"270","mFByD","esʸ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"271","mFByD","eŋk",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"272","mFZeD","sasɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"273","mFZeD","aŋkwpɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"274","mFZeD","pant",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"275","mFZeD","aŋkwaɣi",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"276","mFZeD","esʸ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"277","mFZeD","eŋk",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"278","mFZyD","sasɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"279","mFZyD","aŋkwpɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"280","mFZyD","pant",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"281","mFZyD","aŋkwaɣi",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"282","mFZyD","esʸ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"283","mFZyD","eŋk",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"284","mMBeS","sasɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"285","mMBeS","aŋkwpɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"286","mMBeS","pant",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"287","mMBeS","aŋkwaɣi",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"288","mMBeS","esʸ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"289","mMBeS","eŋk",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"290","mMByS","sasɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"291","mMByS","aŋkwpɨɣ",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
"292","mMByS","pant",NA,NA,NA,"UR6","lyskova_mansi_2015","Inferred; NA"
